;;;;;;;;1005/A2310.0266;Teilnahme an Partnerschaft für den Frieden;1;450'294 CHF;448'705 CHF;424'863 CHF;455'400 CHF;465'762 CHF;338'129 CHF;555'984 CHF;458'508 CHF;559'789 CHF;539'511 CHF;566'500 CHF;
;;;;;;;;1005/A2310.0267;Abrüstungshilfe: Chemiewaffenvernichtung;1;2'605'129 CHF;2'310'069 CHF;2'344'142 CHF;3'842'555 CHF;2'584'116 CHF;493'996 CHF;;;;;;
;;;;;;;;1005/A2310.0268;Stiftung Jean Monnet;1;147'750 CHF;150'000 CHF;150'000 CHF;148'500 CHF;150'000 CHF;150'000 CHF;150'000 CHF;200'000 CHF;200'000 CHF;200'000 CHF;200'000 CHF;
;;;;;;;;1005/A2310.0269;Genfer Sicherheitspolitische Zentren: GCSP / GICHD;1;10'342'500 CHF;10'500'000 CHF;10'500'000 CHF;10'395'000 CHF;10'655'550 CHF;10'711'550 CHF;11'000'000 CHF;17'615'686 CHF;18'606'900 CHF;18'733'959 CHF;20'620'000 CHF;
;;;;;;;;1005/A2310.0270;UNESCO, Paris;1;4'761'771 CHF;4'782'503 CHF;5'065'440 CHF;4'868'715 CHF;5'210'742 CHF;4'300'273 CHF;4'471'862 CHF;4'394'977 CHF;3'712'185 CHF;3'428'355 CHF;3'613'100 CHF;
;;;;;;;;1005/A2310.0271;Rheinzentralkommission, Strassburg;1;571'917 CHF;632'710 CHF;634'857 CHF;667'824 CHF;748'315 CHF;892'806 CHF;831'100 CHF;794'774 CHF;;;;
;;;;;;;;1005/A2310.0272;Internationale Seeschifffahrtsorganisation (IMO);1;112'823 CHF;114'854 CHF;113'925 CHF;131'174 CHF;131'772 CHF;92'346 CHF;105'236 CHF;96'030 CHF;89'944 CHF;;;
;;;;;;;;1005/A2310.0273;Weltkulturgütererhaltung;1;100'000 CHF;200'000 CHF;100'000 CHF;;100'000 CHF;100'000 CHF;100'000 CHF;;100'000 CHF;100'000 CHF;;
;;;;;;;;1005/A2310.0275;Internationales Ausstellungsbüro, Paris;1;16'139 CHF;17'252 CHF;17'252 CHF;17'252 CHF;18'365 CHF;17'808 CHF;16'695 CHF;16'139 CHF;13'913 CHF;16'800 CHF;25'000 CHF;
;;;;;;;;1005/A2310.0276;Aufgaben Schweiz als Gastland internationaler Organisationen;1;2'835'972 CHF;1'313'250 CHF;2'374'571 CHF;2'957'160 CHF;3'114'760 CHF;2'831'219 CHF;2'055'501 CHF;2'879'061 CHF;1'845'427 CHF;2'000'953 CHF;5'218'100 CHF;
;;;;;;;;1005/A2310.0277;Internationales Rotkreuz- und Rothalbmond-Museum, Genf;1;940'084 CHF;954'400 CHF;954'400 CHF;959'013 CHF;983'200 CHF;993'700 CHF;1'008'600 CHF;998'100 CHF;1'051'800 CHF;1'066'800 CHF;1'142'000 CHF;
;;;;;;;;1005/A2310.0278;Swiss Taiwan Trading Group;1;625'455 CHF;639'780 CHF;667'644 CHF;641'895 CHF;653'560 CHF;624'823 CHF;612'175 CHF;639'157 CHF;620'000 CHF;612'239 CHF;770'300 CHF;
;;;;;;;;1005/A2310.0279;Unterbringung Vergleichs- und Schiedsgerichtshof OSZE;1;108'546 CHF;110'601 CHF;111'710 CHF;108'345 CHF;247'062 CHF;15'699 CHF;15'751 CHF;15'624 CHF;15'579 CHF;;;
;;;;;;;;1005/A2310.0280;Zivile Konfliktbearbeitung und Menschenrechte;1;45'855'191 CHF;47'875'091 CHF;49'970'000 CHF;53'172'455 CHF;56'497'958 CHF;59'831'322 CHF;62'815'519 CHF;64'841'800 CHF;68'058'607 CHF;74'484'394 CHF;76'021'500 CHF;0 CHF
;;;;;;;;1005/A2310.0281;Weltausstellungen;1;3'749'487 CHF;9'096'340 CHF;1'014'481 CHF;1'957'419 CHF;5'561'972 CHF;7'094'300 CHF;8'121'633 CHF;0 CHF;;;;
;;;;;;;;1005/A2310.0283;Präsenz der Schweiz im Ausland;1;11'914'687 CHF;10'278'583 CHF;8'920'899 CHF;8'433'285 CHF;8'499'991 CHF;11'449'999 CHF;7'483'364 CHF;0 CHF;;;;
;;;;;;;;1005/A2310.0284;Beteiligung der Schweiz an der frankophonen Zusammenarbeit;1;4'959'919 CHF;5'160'832 CHF;5'236'520 CHF;5'357'883 CHF;5'734'641 CHF;5'688'772 CHF;5'506'791 CHF;5'493'678 CHF;4'865'280 CHF;4'849'522 CHF;5'113'500 CHF;
;;;;;;;;1005/A2310.0285;Ausbildung von Seeleuten;1;2'024 CHF;11'941 CHF;2'494 CHF;943 CHF;1'050 CHF;18'430 CHF;1'730 CHF;2'070 CHF;20'000 CHF;19'977 CHF;20'000 CHF;
;;;;;;;;1005/A2310.0388;Einsätze Bundesbedienstete in internationalen Organisationen;1;250'579 CHF;255'576 CHF;230'413 CHF;206'745 CHF;246'314 CHF;209'436 CHF;301'601 CHF;347'624 CHF;271'167 CHF;107'848 CHF;400'000 CHF;
;;;;;;;;1005/A2310.0389;Abrüstungsmassnahmen der Vereinten Nationen;1;3'180'647 CHF;3'157'897 CHF;3'118'934 CHF;3'025'967 CHF;3'254'704 CHF;3'277'409 CHF;2'923'625 CHF;2'726'332 CHF;2'636'700 CHF;2'498'331 CHF;2'615'100 CHF;
;;;;;;;;1005/A2310.0390;UNO-Mandat Sport im Dienste für Entwicklung und Frieden;1;377'677 CHF;386'849 CHF;394'114 CHF;405'803 CHF;;;;;;;;
;;;;;;;;1005/A2310.0391;Infrastrukturleistungen als Sitzstaat;1;7'300'820 CHF;8'055'000 CHF;7'746'000 CHF;7'595'280 CHF;12'828'200 CHF;;;;;;;
;;;;;;;;1005/A2310.0392;Sicherheitsmassnahmen Gebäude internationaler Organisationen;1;;1'280'000 CHF;652'600 CHF;1'699'614 CHF;782'156 CHF;;;;;;;
;;;;;;;;1005/A2310.0393;Kommission in Korea;1;856'918 CHF;880'000 CHF;890'000 CHF;891'000 CHF;910'000 CHF;920'000 CHF;930'000 CHF;916'500 CHF;930'200 CHF;944'100 CHF;958'300 CHF;
;;;;;;;;1005/A2310.0394;Betreuung der Auslandschweizer;1;3'173'112 CHF;3'178'442 CHF;3'225'000 CHF;3'081'355 CHF;3'270'430 CHF;2'800'000 CHF;2'663'520 CHF;2'723'384 CHF;3'037'073 CHF;3'253'360 CHF;3'459'000 CHF;
;;;;;;;;1005/A2310.0395;Diplomatischer und konsularischer Schutz;1;147'954 CHF;183'656 CHF;1'863'238 CHF;155'191 CHF;121'317 CHF;2'974'948 CHF;225'096 CHF;910'611 CHF;380'852 CHF;;;
;;;;;;;;1005/A2310.0397;UNESCO, Nationale Kommission;1;498'098 CHF;499'985 CHF;499'997 CHF;494'967 CHF;507'447 CHF;506'928 CHF;515'001 CHF;443'453 CHF;;;;
;;;;;;;;1005/A2310.0400;Schweizerische Friedensstiftung;1;;125'000 CHF;;;;;;;;;;
;;;;;;;;1005/A2310.0401;Konferenz Drittes Zusatzprotokoll zu den Genfer Abkommen;1;;503'041 CHF;858'837 CHF;;;;;;;;;
;;;;;;;;1005/A2310.0456;Infrastrukturleistungen und bauliche Sicherheitsmassnahmen;1;;;;;;22'070'724 CHF;28'174'307 CHF;35'864'877 CHF;34'935'933 CHF;47'663'003 CHF;11'601'000 CHF;
;;;;;;;;1005/A2310.0461;Kleinaktionen der Vertretungen;1;;;;;;3'295'044 CHF;3'767'070 CHF;3'432'985 CHF;4'090'000 CHF;;;
;;;;;;;;1005/A2310.0466;Präsenz an sportlichen Grossveranstaltungen;1;;;;;;;488'878 CHF;;;;;
;;;;;;;;1005/A2310.0468;Int. Seegerichtshof, Int. Meeresbodenbehörde;1;;;;;;229'537 CHF;317'300 CHF;305'000 CHF;;;;
;;;;;;;;1005/A2310.0476;Operation NAVFOR Atalanta;1;;;;;;;;;;;;
;;;;;;;;1005/A2310.0498;Beiträge an Rhein- und Meeresorganisationen;1;;;;;;;;;967'669 CHF;1'043'021 CHF;1'183'800 CHF;
;;;;;;;;1005/A2310.0544;Sicherheitsdispositiv internat. Genf: diplomatische Gruppe;1;;;;;;;;;;800'000 CHF;800'000 CHF;
;;;;;;;;1005/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;6'178'705 CHF;4'907'071 CHF;5'712'000 CHF;4'614'128 CHF;3'520'845 CHF;2'827'970 CHF;297'457 CHF;2'730'275 CHF;;;;
;;;;;;;;1005/A4200.0116;Darlehen für Ausrüstung;1;1'597'009 CHF;1'363'933 CHF;1'204'200 CHF;1'072'100 CHF;1'562'900 CHF;1'305'620 CHF;1'350'200 CHF;1'195'436 CHF;799'300 CHF;1'016'000 CHF;1'755'000 CHF;
;;;;;;;;1005/A4200.0117;Darlehen Immobilienstiftung FIPOI;1;12'805'000 CHF;20'720'000 CHF;27'800'000 CHF;;11'300'000 CHF;24'500'000 CHF;27'700'000 CHF;31'800'000 CHF;24'500'000 CHF;;;
;;;;;;;;1006/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;20'084'053 CHF;20'524'291 CHF;20'295'299 CHF;20'539'692 CHF;20'499'614 CHF;21'923'391 CHF;17'237'842 CHF;10'143'302 CHF;12'310'155 CHF;13'643'100 CHF;8'288'400 CHF;406'724'743 CHF
;;;;;;;;1006/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;4'498'276 CHF;4'497'438 CHF;4'494'845 CHF;4'269'611 CHF;4'599'487 CHF;4'818'147 CHF;4'720'364 CHF;4'733'800 CHF;6'473'608 CHF;4'627'888 CHF;4'616'800 CHF;
;;;;;;;;1006/A2101.0157;Arbeitgeberbeiträge vorzeitiger Altersrücktritt;1;;;;;;;;;;;;11'237'896 CHF
;;;;;;;;1006/A2101.0158;Kostenausgleich für Bedienstete im Ausland;1;;;;;;;;;;;;25'387'879 CHF
;;;;;;;;1006/A2109.0001;Übriger Personalaufwand;1;;;;;259'059 CHF;896'257 CHF;949'260 CHF;528'993 CHF;519'731 CHF;474'558 CHF;676'500 CHF;2'374'055 CHF
;;;;;;;;1006/A2111.0284;Aktionen für die Exportförderung;1;;;;;;;;;;;;782'170 CHF
;;;;;;;;1006/A2111.0285;Weltausstellungen;1;;;;;;;;;;;;7'655'000 CHF
;;;;;;;;1006/A2111.0286;Präsenz an sportlichen Grossveranstaltungen;1;;;;;;;;;;;;2'034'233 CHF
;;;;;;;;1006/A2111.0287;OSZE - Ministerratstagung in Basel;1;;;;;;;;;;;;8'717'253 CHF
;;;;;;;;1006/A2114.0001;Informatik Sachaufwand;1;;;;;2'005'659 CHF;;;;;;;
;;;;;;;;1006/A2115.0001;Beratungsaufwand;1;182'310 CHF;185'126 CHF;202'063 CHF;175'575 CHF;196'079 CHF;197'499 CHF;203'010 CHF;48'415 CHF;52'328 CHF;39'731 CHF;60'000 CHF;3'310'661 CHF
;;;;;;;;1006/A2119.0001;Übriger Betriebsaufwand;1;447'265 CHF;459'334 CHF;402'612 CHF;412'928 CHF;590'256 CHF;625'541 CHF;569'996 CHF;653'413 CHF;577'605 CHF;600'291 CHF;757'000 CHF;45'555'942 CHF
;;;;;;;;1006/A2119.0002;Übriger Betriebsaufwand;1;36'028 CHF;35'902 CHF;35'814 CHF;30'829 CHF;29'670 CHF;40'000 CHF;39'994 CHF;32'724 CHF;39'973 CHF;37'713 CHF;41'200 CHF;
;;;;;;;;1006/A2310.0286;Wiederauffüllung IDA;1;147'000'000 CHF;153'000'000 CHF;158'999'430 CHF;166'000'000 CHF;174'000'000 CHF;192'225'531 CHF;209'338'713 CHF;237'663'286 CHF;259'045'044 CHF;259'634'541 CHF;248'464'500 CHF;
;;;;;;;;1006/A2310.0287;Bestimmte Aktionen der Entwicklungszusammenarbeit;1;506'372'057 CHF;507'411'506 CHF;533'147'812 CHF;532'061'498 CHF;540'569'875 CHF;551'148'716 CHF;559'364'150 CHF;672'749'775 CHF;754'368'441 CHF;806'921'291 CHF;892'297'000 CHF;0 CHF
;;;;;;;;1006/A2310.0288;Multilaterale Entwicklungszusammenarbeit;1;195'367'517 CHF;196'688'901 CHF;204'649'969 CHF;221'745'219 CHF;244'439'662 CHF;265'671'655 CHF;268'893'125 CHF;243'974'872 CHF;259'518'739 CHF;282'122'507 CHF;302'050'000 CHF;
;;;;;;;;1006/A2310.0289;Finanzielle Unterstützung humanitärer Aktionen;1;173'110'383 CHF;195'620'757 CHF;192'991'263 CHF;179'087'637 CHF;194'178'333 CHF;193'200'729 CHF;205'421'533 CHF;226'155'909 CHF;227'425'641 CHF;277'734'492 CHF;321'886'200 CHF;0 CHF
;;;;;;;;1006/A2310.0290;Nahrungsmittelhilfe mit Milchprodukten;1;19'353'745 CHF;18'999'994 CHF;19'499'571 CHF;19'304'976 CHF;19'499'975 CHF;20'199'991 CHF;19'999'851 CHF;19'499'752 CHF;19'499'961 CHF;19'999'996 CHF;20'000'000 CHF;
;;;;;;;;1006/A2310.0291;Nahrungsmittelhilfe mit Getreide;1;13'895'000 CHF;14'000'000 CHF;14'000'000 CHF;13'860'000 CHF;14'000'000 CHF;14'140'000 CHF;14'000'000 CHF;13'630'799 CHF;13'650'000 CHF;14'000'000 CHF;14'000'000 CHF;
;;;;;;;;1006/A2310.0292;Internationales Komitee vom Roten Kreuz, Genf;1;69'475'000 CHF;70'000'000 CHF;70'000'000 CHF;70'000'000 CHF;70'000'000 CHF;70'700'000 CHF;70'000'000 CHF;70'000'000 CHF;70'000'000 CHF;70'000'000 CHF;80'000'000 CHF;
;;;;;;;;1006/A2310.0293;IOM, Internationale Organisation für Migration;1;518'730 CHF;495'942 CHF;479'414 CHF;477'557 CHF;496'487 CHF;500'000 CHF;511'116 CHF;482'464 CHF;482'345 CHF;482'359 CHF;490'000 CHF;
;;;;;;;;1006/A2310.0294;Umweltprogramme;1;22'331'250 CHF;22'331'300 CHF;;;;0 CHF;;;;;;
;;;;;;;;1006/A2310.0295;Osthilfe;1;107'195'320 CHF;104'230'863 CHF;108'617'603 CHF;96'517'299 CHF;102'590'938 CHF;102'813'378 CHF;106'692'098 CHF;105'392'009 CHF;108'991'199 CHF;129'121'069 CHF;147'926'900 CHF;0 CHF
;;;;;;;;1006/A2310.0428;Beitrag an die Erweiterung der EU;1;;;;182'383 CHF;2'102'211 CHF;7'938'786 CHF;18'517'003 CHF;35'932'708 CHF;63'218'623 CHF;109'314'928 CHF;130'000'000 CHF;
;;;;;;;;1006/A2310.0487;Genfer Sicherheitspolitische Zentren: DCAF;1;;;;;;;;10'298'500 CHF;10'902'778 CHF;11'074'763 CHF;11'249'700 CHF;
;;;;;;;;1006/A2310.0547;Bestimmte Aktionen der Entwicklungszusammenarbeit;1;;;;;;;;;;;;888'381'507 CHF
;;;;;;;;1006/A2310.0548;Multilaterale Entwicklungszusammenarbeit;1;;;;;;;;;;;;294'990'352 CHF
;;;;;;;;1006/A2310.0549;Wiederauffüllung IDA;1;;;;;;;;;;;;248'463'694 CHF
;;;;;;;;1006/A2310.0550;Finanzielle Unterstützung humanitärer Aktionen;1;;;;;;;;;;;;343'285'260 CHF
;;;;;;;;1006/A2310.0551;Internationales Komitee vom Roten Kreuz, Genf;1;;;;;;;;;;;;80'000'000 CHF
;;;;;;;;1006/A2310.0552;Nahrungsmittelhilfe mit Milchprodukten;1;;;;;;;;;;;;19'999'959 CHF
;;;;;;;;1006/A2310.0553;Nahrungsmittelhilfe mit Getreide;1;;;;;;;;;;;;14'000'000 CHF
;;;;;;;;1006/A2310.0554;Osthilfe;1;;;;;;;;;;;;148'183'856 CHF
;;;;;;;;1006/A2310.0555;Beitrag an die Erweiterung der EU;1;;;;;;;;;;;;119'869'460 CHF
;;;;;;;;1006/A2310.0556;Zivile Konfliktbearbeitung und Menschenrechte;1;;;;;;;;;;;;81'470'725 CHF
;;;;;;;;1006/A2310.0557;Genfer Sicherheitspolitische Zentren GCSP/GICHD;1;;;;;;;;;;;;20'607'791 CHF
;;;;;;;;1006/A2310.0558;Genfer Sicherheitspolitische Zentren: DCAF/GCSP/GICHD;1;;;;;;;;;;;;11'249'700 CHF
;;;;;;;;1006/A2310.0559;Freiwillige Aktionen zugunsten des Völkerrechts;1;;;;;;;;;;;;1'422'598 CHF
;;;;;;;;1006/A2310.0560;Kommission in Korea;1;;;;;;;;;;;;958'300 CHF
;;;;;;;;1006/A2310.0561;Teilnahme an der Partnerschaft für den Frieden;1;;;;;;;;;;;;564'155 CHF
;;;;;;;;1006/A2310.0562;Beiträge der Schweiz an die UNO;1;;;;;;;;;;;;92'654'664 CHF
;;;;;;;;1006/A2310.0563;Europarat, Strassburg;1;;;;;;;;;;;;8'729'682 CHF
;;;;;;;;1006/A2310.0564;Organisation für Sicherheit + Zusammenarbeit in Europa OSZE;1;;;;;;;;;;;;5'184'321 CHF
;;;;;;;;1006/A2310.0565;Beteiligung der Schweiz an der frankophonen Zusammenarbeit;1;;;;;;;;;;;;4'937'861 CHF
;;;;;;;;1006/A2310.0566;UNESCO, Paris;1;;;;;;;;;;;;3'608'188 CHF
;;;;;;;;1006/A2310.0567;Abrüstungsmassnahmen der Vereinten Nationen;1;;;;;;;;;;;;2'471'916 CHF
;;;;;;;;1006/A2310.0568;Beiträge an Institutionen des internationalen Rechts;1;;;;;;;;;;;;2'471'255 CHF
;;;;;;;;1006/A2310.0569;Beiträge an Rhein- und Meeresorganisationen;1;;;;;;;;;;;;1'076'007 CHF
;;;;;;;;1006/A2310.0570;Interessenwahrung der Schweiz in internationalen Gremien;1;;;;;;;;;;;;1'078'720 CHF
;;;;;;;;1006/A2310.0571;IOM, Internationale Organisation für Migration;1;;;;;;;;;;;;482'459 CHF
;;;;;;;;1006/A2310.0572;Einsätze Bundesbedienstete in internationalen Organisationen;1;;;;;;;;;;;;99'565 CHF
;;;;;;;;1006/A2310.0573;Internationales Ausstellungsbüro, Paris;1;;;;;;;;;;;;21'875 CHF
;;;;;;;;1006/A2310.0574;Infrastrukturleistungen und bauliche Sicherheitsmassnahmen;1;;;;;;;;;;;;10'066'223 CHF
;;;;;;;;1006/A2310.0575;Aufgaben Schweiz als Gastland internationaler Organisationen;1;;;;;;;;;;;;5'149'542 CHF
;;;;;;;;1006/A2310.0576;Internationales Rotkreuz- und Rothalbmond-Museum, Genf;1;;;;;;;;;;;;1'142'000 CHF
;;;;;;;;1006/A2310.0577;Sicherheitsdispositiv internat. Genf: diplomatische Gruppe;1;;;;;;;;;;;;800'000 CHF
;;;;;;;;1006/A2310.0578;Auslandschweizerbeziehungen;1;;;;;;;;;;;;3'263'513 CHF
;;;;;;;;1006/A2310.0579;Swiss Taiwan Trading Group;1;;;;;;;;;;;;615'472 CHF
;;;;;;;;1006/A2310.0580;Stiftung Jean Monnet;1;;;;;;;;;;;;200'000 CHF
;;;;;;;;1006/A2310.0581;Ausbildung von Seeleuten;1;;;;;;;;;;;;18'500 CHF
;;;;;;;;1006/A2310.0587;Fürsorgeleistungen an Auslandschweizer / innen;1;;;;;;;;;;;;
;;;;;;;;1006/A4200.0118;Beteiligungen, Regionale Entwicklungsbanken;1;4'814'900 CHF;4'531'000 CHF;2'000'000 CHF;2'000'000 CHF;;;;9'070'005 CHF;7'468'364 CHF;8'339'811 CHF;8'740'000 CHF;
;;;;;;;;1006/A4200.0119;Beteiligungen an der Weltbank;1;;;;;;;;;12'241'214 CHF;14'326'785 CHF;12'241'300 CHF;
;;;;;;;;1006/A4200.0124;Darlehen für Ausrüstung;1;;;;;;;;;;;;774'875 CHF
;;;;;;;;1006/A4200.0125;Darlehen Immobilienstiftung FIPOI;1;;;;;;;;;;;;3'118'567 CHF
;;;;;;;;1006/A4200.0126;Beteiligungen an der Weltbank;1;;;;;;;;;;;;12'241'214 CHF
;;;;;;;;1006/A4200.0127;Beteiligungen, Regionale Entwicklungsbanken;1;;;;;;;;;;;;8'600'257 CHF
;;;;;;;;1006/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;;;;;;;;;36'155'968 CHF
;;;;;;;;1006/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;;;;;;;;;;;;1'134'796 CHF
;;;;;;;;1006/E1300.0010;Entgelte;1;;;;;;;;;;;;
;;;;;;;;1006/E1500.0001;Übriger Ertrag;1;;;;;;;;0 CHF;;;;
;;;;;;;;1007/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;9'454'730 CHF;9'489'630 CHF;9'394'717 CHF;9'752'592 CHF;9'886'689 CHF;10'615'086 CHF;10'963'399 CHF;11'626'903 CHF;10'937'954 CHF;12'126'191 CHF;10'463'900 CHF;12'268'421 CHF
;;;;;;;;1007/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;146'306 CHF;233'533 CHF;308'406 CHF;381'013 CHF;444'156 CHF;494'077 CHF;500'417 CHF;554'801 CHF;693'199 CHF;658'887 CHF;329'400 CHF;652'908 CHF
;;;;;;;;1007/A2100.0003;Personalbezüge und Arbeitgeberbeiträge;1;1'600'242 CHF;1'597'105 CHF;1'690'431 CHF;;;;;;;;;
;;;;;;;;1007/A2100.0121;Ressourcenpool;1;;;;;;;;;;;1'274'300 CHF;
;;;;;;;;1007/A2100.0125;Personalbezüge und Arbeitgeberbeiträge ESA;1;;;;;;;;;1'206'231 CHF;1'270'083 CHF;2'481'300 CHF;1'541'831 CHF
;;;;;;;;1007/A2101.0002;Übrige Bezüge und Leistungen;1;;;;;;;;;;;;
;;;;;;;;1007/A2101.0003;Übrige Bezüge und Leistungen;1;849'680 CHF;876'314 CHF;888'119 CHF;;;;;;;;;
;;;;;;;;1007/A2109.0001;Übriger Personalaufwand;1;323'810 CHF;190'794 CHF;93'660 CHF;98'890 CHF;66'484 CHF;70'960 CHF;97'634 CHF;143'804 CHF;159'602 CHF;121'104 CHF;155'300 CHF;131'115 CHF
;;;;;;;;1007/A2109.0002;Übriger Personalaufwand;1;704 CHF;350 CHF;0 CHF;2'161 CHF;700 CHF;4'575 CHF;4'975 CHF;7'818 CHF;4'161 CHF;9'421 CHF;5'500 CHF;9'157 CHF
;;;;;;;;1007/A2109.0003;Übriger Personalaufwand;1;2'514 CHF;2'415 CHF;1'930 CHF;;;;;;;;;
;;;;;;;;1007/A2111.0125;UNO Kinderrechtskonvention;1;144'000 CHF;179'539 CHF;;;;;;;;;;
;;;;;;;;1007/A2114.0001;Informatik Sachaufwand;1;;;;118'781 CHF;29'176 CHF;105'873 CHF;112'689 CHF;70'714 CHF;42'566 CHF;16'357 CHF;398'300 CHF;138'841 CHF
;;;;;;;;1007/A2115.0001;Beratungsaufwand;1;396'554 CHF;258'019 CHF;602'842 CHF;328'819 CHF;278'189 CHF;309'952 CHF;385'179 CHF;535'903 CHF;494'033 CHF;696'021 CHF;1'216'500 CHF;926'572 CHF
;;;;;;;;1007/A2115.0002;Beratungsaufwand;1;86'511 CHF;58'195 CHF;224'272 CHF;142'563 CHF;135'517 CHF;243'797 CHF;179'107 CHF;245'015 CHF;248'573 CHF;155'840 CHF;256'900 CHF;254'528 CHF
;;;;;;;;1007/A2115.0003;Beratungsaufwand;1;349'205 CHF;383'920 CHF;378'069 CHF;;;;;;;;;
;;;;;;;;1007/A2119.0001;Übriger Betriebsaufwand;1;251'248 CHF;225'116 CHF;212'801 CHF;311'091 CHF;394'515 CHF;477'592 CHF;500'737 CHF;521'325 CHF;615'369 CHF;567'364 CHF;862'600 CHF;585'727 CHF
;;;;;;;;1007/A2119.0002;Übriger Betriebsaufwand;1;15'149 CHF;10'551 CHF;18'186 CHF;11'978 CHF;31'194 CHF;53'844 CHF;50'924 CHF;54'552 CHF;56'900 CHF;57'710 CHF;68'600 CHF;67'602 CHF
;;;;;;;;1007/A2119.0003;Übriger Betriebsaufwand;1;27'711 CHF;25'108 CHF;52'499 CHF;;;;;;;;;
;;;;;;;;1007/A2310.0139;Massnahmen Prävention Rassismus;1;2'736'125 CHF;3'933'563 CHF;705'000 CHF;853'702 CHF;844'480 CHF;851'471 CHF;837'907 CHF;697'697 CHF;690'012 CHF;681'092 CHF;821'000 CHF;747'550 CHF
;;;;;;;;1007/A2310.0140;Massnahmen Behindertengleichstellung;1;140'500 CHF;719'500 CHF;1'215'200 CHF;1'248'747 CHF;1'705'250 CHF;1'738'170 CHF;1'855'000 CHF;1'874'000 CHF;2'086'264 CHF;2'092'500 CHF;2'175'700 CHF;2'087'950 CHF
;;;;;;;;1007/A2310.0408;Beitrag Swissmedic;1;;;;16'440'930 CHF;16'332'700 CHF;16'164'146 CHF;15'942'720 CHF;15'623'900 CHF;15'200'000 CHF;14'700'000 CHF;13'900'000 CHF;13'900'000 CHF
;;;;;;;;1007/A2310.0469;Schweizerisches Nationalmuseum;1;;;;;;;26'557'300 CHF;25'873'300 CHF;25'205'300 CHF;25'701'900 CHF;26'085'500 CHF;26'085'500 CHF
;;;;;;;;1007/A2310.0470;Beitrag an Unterbringung Schweiz. Nationalmuseum;1;;;;;;;20'135'400 CHF;16'796'930 CHF;16'796'930 CHF;17'189'330 CHF;16'552'000 CHF;16'546'767 CHF
;;;;;;;;1007/A2310.0497;Pro Helvetia;1;;;;;;;;;34'313'600 CHF;34'837'000 CHF;35'359'600 CHF;35'359'600 CHF
;;;;;;;;1007/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;872'152 CHF;1'116'892 CHF;600'825 CHF;;;0 CHF;86'689 CHF;424'095 CHF;340'306 CHF;373'180 CHF;1'213'700 CHF;215'901 CHF
;;;;;;;;1007/A4100.0002;Sach- und immaterielle Anlagen, Vorräte;1;57'458 CHF;69'465 CHF;22'448 CHF;;10'655 CHF;;;;;;;
;;;;;;;;1008/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;2'013'481 CHF;2'025'639 CHF;1'916'201 CHF;1'882'371 CHF;2'087'048 CHF;2'234'388 CHF;2'219'872 CHF;2'167'365 CHF;2'216'162 CHF;2'187'109 CHF;2'147'600 CHF;2'495'300 CHF
;;;;;;;;1008/A2109.0001;Übriger Personalaufwand;1;13'542 CHF;12'829 CHF;19'894 CHF;13'211 CHF;16'500 CHF;16'986 CHF;25'067 CHF;21'984 CHF;19'245 CHF;30'147 CHF;33'500 CHF;44'094 CHF
;;;;;;;;1008/A2111.0123;Eidg. Kommission für Frauenfragen;1;189'084 CHF;146'486 CHF;177'222 CHF;123'812 CHF;158'952 CHF;176'569 CHF;178'088 CHF;184'479 CHF;138'660 CHF;184'168 CHF;195'300 CHF;188'264 CHF
;;;;;;;;1008/A2111.0124;Fachstelle Häusliche Gewalt;1;261'582 CHF;243'321 CHF;195'029 CHF;224'957 CHF;238'803 CHF;237'167 CHF;242'556 CHF;237'771 CHF;244'700 CHF;248'437 CHF;252'200 CHF;252'200 CHF
;;;;;;;;1008/A2114.0001;Informatik Sachaufwand;1;;;;;21'053 CHF;5'787 CHF;5'642 CHF;22'593 CHF;15'242 CHF;10'435 CHF;21'700 CHF;16'709 CHF
;;;;;;;;1008/A2115.0001;Beratungsaufwand;1;481'020 CHF;542'189 CHF;554'106 CHF;444'465 CHF;409'803 CHF;387'391 CHF;415'805 CHF;402'433 CHF;426'793 CHF;357'918 CHF;868'100 CHF;719'749 CHF
;;;;;;;;1008/A2119.0001;Übriger Betriebsaufwand;1;113'584 CHF;101'146 CHF;91'628 CHF;87'529 CHF;147'464 CHF;428'844 CHF;325'369 CHF;425'592 CHF;344'380 CHF;301'331 CHF;457'900 CHF;375'549 CHF
;;;;;;;;1008/A2310.0138;Massnahmen Gleichstellung Frau/Mann;1;3'431'157 CHF;4'348'100 CHF;4'357'598 CHF;4'244'483 CHF;4'470'201 CHF;4'152'674 CHF;4'308'300 CHF;4'262'415 CHF;4'227'920 CHF;4'107'802 CHF;4'466'300 CHF;4'466'291 CHF
